,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038
16,0.0008758011908035274,0.0008667674894566687,0.0008578269688006797,0.000848978667696731,0.0008402216349199318,0.0008315549290570726,0.000822977618405419,0.0008144887808725501,0.0008060875038772323,0.0007977728842513093,0.0007895440281426115,0.0007814000509188618,0.0007733400770725773,0.0007653632401269449,0.0007574686825426747,0.0007496555556258101,0.0007419230194364904,0.000734270242698656,0.0007266964027106796,0.0007192006852569252
17,0.0010305402975299,0.0010200803825041345,0.0010097266349155946,0.0009994779771719,0.0009893333426181615,0.000979291675425965,0.0009693519304834838,0.0009595130732867087,0.0009497740798317741,0.0009401339365083865,0.0009305916399943283,0.0009211461971510358,0.000911796624920235,0.0009025419502216268,0.0008933812098516144,0.0008843134503830506,0.0008753377280660107,0.0008664531087295686,0.0008576586676845705,0.0008489534896273956
18,0.0011513323588645099,0.0011390889781459038,0.0011269757947332854,0.001114991424095791,0.001103134496425791,0.0010914036564823285,0.0010797975634362072,0.0010683148907167405,0.0010569543258601242,0.0010457145703594226,0.001034594339516148,0.0010235923622934253,0.0010127073811707064,0.0010019381520000401,0.000991283443863867,0.0009807420389343245,0.0009703127323340493,0.000959994331998465,0.000949785658539523,0.0009396855451109037
19,0.0012428155503972772,0.0012284974178235549,0.0012143442404761598,0.001200354117951771,0.0011865251717410859,0.0011728555449765858,0.0011593434021832068,0.0011459869290318826,0.0011327843320959284,0.0011197338386102296,0.0011068336962332056,0.0010940821728115167,0.00108147755614748,0.0010690181537691666,0.001056702292703146,0.0010445283192498502,0.0010324945987615233,0.0010205995154227334,0.0010088414720334081,0.0009972188897943736
20,0.0013331720095173904,0.001316647851306127,0.0013003285037289326,0.0012842114282361693,0.0012682941177425528,0.0012525740962371673,0.0012370489183983044,0.0012217161692130844,0.0012065734636017942,0.0011916184460468696,0.001176848790226489,0.001162262198652701,0.001147856402314043,0.001133629160322581,0.0011195782595653314,0.001105701514360004,0.0010919967661150037,0.0010784618829936554,0.0010650947595825845,0.001051893316564215
21,0.0014227167795436307,0.0014037411197017553,0.0013850185500543669,0.0013665456949799018,0.0013483192238795637,0.0013303358505768273,0.00131259233272495,0.0012950854712223871,0.0012778121096360046,0.0012607691336319823,0.0012439534704143103,0.0012273620881707733,0.0012109919955263235,0.0011948402410037456,0.0011789039124915138,0.0011631801367187485,0.0011476660787371714,0.0011323589414099786,0.0011172559649075195,0.0011023544262097106
22,0.0014822308762328575,0.0014609828600671373,0.001440039437604205,0.0014193962424447215,0.0013990489707823748,0.0013789933805066071,0.0013592252903181913,0.001339740578857492,0.0013205351838452217,0.0013016051012355162,0.0012829463843811444,0.0012645551432106962,0.0012464275434175554,0.0012285598056605038,0.0012109482047757791,0.0011935890690004402,0.001176478779206852,0.0011596137681481517,0.0011429905197145307,0.001126605568200173
23,0.001505045856252983,0.001481696062194353,0.001458708524794092,0.001436077623879014,0.0014137978264692087,0.0013918636854253056,0.0013702698381167053,0.0013490110051104908,0.0013280819888806608,0.0013074776725374073,0.0012871930185760895,0.0012672230676456337,0.0012475629373360235,0.001228207820984619,0.0012091529865009775,0.0011903937752099233,0.0011719256007125503,0.001153743947764911,0.0011358443711740878,0.0011182224947113998
24,0.0015008611032437708,0.001475436738851418,0.0014504430594194245,0.0014258727692084674,0.0014017186960679623,0.001377973789342495,0.0013546311178137063,0.001331683867677048,0.0013091253405528107,0.0012869489515308404,0.001265148227248387,0.0012437168040005037,0.001222648425882462,0.0012019369429636315,0.001181576309492291,0.0011615605821308603,0.0011418839182210144,0.0011225405740781932,0.001103524903315002,0.001084831355193008
25,0.001484157395451789,0.0014566175473823967,0.001429588725457541,0.0014030614471368787,0.001377026405836957,0.0013514744676661752,0.0013263966682203413,0.0013017842094376819,0.0012776284565122072,0.0012539209348643638,0.0012306533271678884,0.0012078174704318308,0.0011854053531367332,0.00116340911242394,0.0011418210313370615,0.0011206335361146368,0.0010998391935330212,0.0010794307082985805,0.0010594009204882855,0.001039742803037783
26,0.0014727592059153819,0.0014433138768066842,0.0014144572572459132,0.0013861775769814769,0.001358463301088054,0.0013313031252616442,0.0013046859712086826,0.0012786009821273458,0.0012530375182791985,0.0012279851526493764,0.0012034336666935433,0.0011793730461698685,0.0011557934770543492,0.001132685341537791,0.0011100392141028255,0.0010878458576793614,0.0010660962198768985,0.0010447814292921722,0.0010238927918906206,0.0010034217874601956
27,0.001472658727397844,0.0014412816210074507,0.0014105730488722231,0.0013805187669109916,0.001351104834533162,0.0013223176081724216,0.0012941437349582063,0.0012665701465220075,0.001239584052935656,0.0012131729367787425,0.0011873245473324559,0.0011620268948971202,0.0011372682452308047,0.001113037114106437,0.0010893222619848709,0.001066112688801464,0.001043397628863729,0.0010211665458576954,0.0009994091279606771,0.000978115283058157
28,0.0014935961111646754,0.0014605541718992379,0.0014282431998224935,0.0013966470241816695,0.001365749831959952,0.0013355361599624968,0.0013059908870775361,0.0012770992267086678,0.00124884671937458,0.00122121922547247,0.0011942029182015702,0.001167784276643207,0.0011419500789939573,0.0011166873959485007,0.001091983584228852,0.0010678262802567568,0.0010442033939660523,0.0010211031027519254,0.0009985138455540275,0.0009764243170704747
29,0.0015312844590087333,0.0014965649718675707,0.0014626326949539093,0.001429469779503457,0.0013970587814448215,0.0013653826522237221,0.0013344247298352607,0.001304168730059519,0.0012745987378958675,0.0012456991991915013,0.0012174549124597705,0.0011898510208840298,0.0011628730045027855,0.001136506672572024,0.0011107381561007254,0.0010855539005556112,0.001060940658731307,0.0010368854837821645,0.0010133757224120676,0.000990399008218658
30,0.0015750799140795137,0.0015386935509000676,0.001503147759309143,0.001468423121026547,0.0014345006663592274,0.0014013618638383366,0.0013689886100956864,0.0013373632199740826,0.0013064684168661088,0.0012762873232761065,0.0012468034516001825,0.0012180006951192047,0.0011898633191998848,0.0011623759526991125,0.0011355235795668692,0.0011092915306431233,0.001083665475644223,0.0010586314153344248,0.0010341756738782583,0.0010102848913695673
31,0.0016188756600198804,0.0015805712698055054,0.0015431732038666312,0.001506660017567599,0.0014710107736765645,0.0014362050303597712,0.001402222829459873,0.0013690446850516261,0.0013366515722683446,0.0013050249163927491,0.0012741465822059372,0.001243998863588356,0.0012145644733668477,0.0011858265334019026,0.0011577685649094812,0.0011303744790118126,0.001103628567511785,0.0010775154938856217,0.0010520202844886725,0.0010271283199692993
32,0.0016671112584862504,0.001626950707789013,0.001587757620915258,0.0015495086917540503,0.001512181175636438,0.0014757528758103686,0.0014402021302414188,0.0014055077987315061,0.0013716492503478952,0.0013386063511550464,0.001306359452242002,0.0012748893780381856,0.0012441774149106843,0.0012142053000362117,0.0011849552105411435,0.0011564097529031788,0.0011285519526083036,0.0011013652440569233,0.0010748334607131496,0.0010489408254913991
33,0.001719285733071441,0.0016770709121498996,0.0016358926211495677,0.001595725409428844,0.0015565444512534682,0.0015183255304527371,0.0014810450254524646,0.0014446798946754398,0.0014092076623003567,0.001374606404370415,0.0013408547352430063,0.0013079317943721113,0.0012758172334152355,0.0012444912036569215,0.0012139343437410556,0.001184127767704396,0.0011550530533039197,0.001126692230630776,0.0010990277710038118,0.001072042576135799
34,0.0017769519708240068,0.0017326056576081987,0.0016893660684502855,0.0016472055835088078,0.0016060972722339462,0.001566014876165293,0.001526932792158916,0.0014888260560330278,0.001451670326621793,0.0014154418702270982,0.0013801175454583468,0.0013456747884506,0.0013120915984516177,0.001279346523768601,0.0012474186480656417,0.0012162875770031487,0.001185933425210703,0.0011563368035850197,0.0011274788069049134,0.001099341001755343
35,0.001845366471071347,0.0017987167788038384,0.0017532463611263734,0.0017089254067263557,0.0016657248579022357,0.001623616391512704,0.0015825724004074695,0.0015425659753274688,0.0015035708872626148,0.0014655615702555355,0.0014285131046400225,0.0013924012007032005,0.0013572021827607094,0.0013228929736344478,0.0012894510795227224,0.001256854575252858,0.0012250820899066183,0.0011941127928090064,0.0011639263798712577,0.0011345030602790756
36,0.0019260433975060588,0.0018769639237794387,0.0018291350941163954,0.0017825250395816096,0.0017371027033245613,0.001692837819885978,0.0016497008950315845,0.0016076631860997277,0.0015666966828497989,0.0015267740887986618,0.0014878688030326684,0.0014499549024831523,0.0014130071246535605,0.001377000850786752,0.0013419120894612134,0.0013077174606052776,0.0012743941799187037,0.0012419200436912094,0.001210273414007875,0.0011794332043315312
37,0.0020194568624791686,0.0019674928497260707,0.0019168659581918397,0.001867541781504462,0.0018194867986255994,0.0017726683510694563,0.0017270546207078684,0.0016826146081464779,0.0016393181116573523,0.0015971357066536774,0.0015560387256926228,0.001515999238992748,0.001476990035452746,0.0014389846041585896,0.0014019571163665459,0.0013658824079497826,0.0013307359622966686,0.0012964938936491123,0.0012631329308696517,0.0012306304016262257
38,0.0021256374085309097,0.0020702379406280728,0.0020162823224766564,0.0019637329237133447,0.001912553094716925,0.001862707141047682,0.0018141602985529519,0.001766878709121504,0.001720829397069814,0.0016759802461437797,0.001632299977119816,0.0015897581259897364,0.001548325022714182,0.0015079717705297957,0.0014686702257956977,0.001430392978365217,0.001393113332469187,0.001356805288097461,0.0013214435228656833,0.0012870033743546515
39,0.002248396507505587,0.0021892583938975395,0.0021316757516974256,0.002075607668350661,0.0020210143073990223,0.0019678568801767904,0.0019160976182513313,0.0018656997465885748,0.0018166274574243013,0.0017688458848226607,0.0017223210799038797,0.0016770199867235283,0.0016329104187862208,0.0015899610361770678,0.0015481413232946097,0.001507421567169442,0.0014677728363531022,0.001429166960362238,0.0013915765096634272,0.0013549747761844586
40,0.0023844065730450476,0.002321175341578761,0.002259620916693171,0.0021996988317498187,0.002141365799305244,0.0020845796798403295,0.00202929945131891,0.0019754851795536327,0.0019230979893576868,0.0018721000364615333,0.0018224544801743899,0.0017741254567706683,0.0017270780535821929,0.0016812782837774415,0.0016366930618096074,0.0015932901795157593,0.0015510382828498046,0.001509906849232465,0.0014698661655019101,0.0014308873064491012
41,0.002538522309963949,0.00247114157960703,0.0024055493554238053,0.002341698164578697,0.002279541794321305,0.0022190352585395993,0.002160134765200905,0.0021027976846571157,0.0020469825187911725,0.001992648870982517,0.0019397574168697504,0.001888269875889348,0.0018381489835698312,0.0017893584645613445,0.0017418630063811124,0.0016956282338557822,0.0016506206842421497,0.0016068077830082607,0.0015641578202573642,0.0015226399277776543
42,0.0027169451507646535,0.002645306746327612,0.0025755572504645376,0.002507646857828306,0.0024415270763024173,0.002377150692374713,0.0023144717374240743,0.0022534454548960576,0.002194028268344011,0.0021361777503128704,0.0020798525920433875,0.0020250125739751904,0.001971618537027591,0.0019196323546376373,0.0018690169055354503,0.0018197360472373967,0.0017717545902381758,0.0017250382728833885,0.0016795537369046565,0.0016352685035997967
43,0.002922420135203991,0.0028465409834771494,0.00277263199531352,0.0027006420164187145,0.002630521220693559,0.002562221075748195,0.0024956943093115665,0.0024308948765130894,0.002367777928013806,0.002306299778965024,0.0022464178787729243,0.0021880907816481973,0.002131278117920366,0.002075940566096903,0.0020220398256478307,0.001969538590496938,0.0019184005232013009,0.0018685902298012083,0.0018200732353231084,0.0017728159599185896
44,0.003154237080693459,0.003074033470051071,0.0029958692175785047,0.0029196924679825748,0.0028454526845081776,0.0027731006154115014,0.0027025882612856846,0.0026338688432173407,0.00256689677175273,0.0025016276166530764,0.002438018077418892,0.002376025954563807,0.0023156101216188245,0.002256730497848418,0.002199348021660406,0.0021434246246919138,0.00208892320655428,0.0020358076102201276,0.0019840425980362578,0.0019335938283464953
45,0.0034078414735950234,0.0033229644006895096,0.0032402013103623602,0.0031594995509116623,0.003080807782000015,0.003004075941993139,0.002929255216111991,0.002856298005378092,0.0027851578963322917,0.0027157896315077594,0.0026481490806383665,0.002582193212584182,0.002517880067956177,0.0024551687324227737,0.00239401931068123,0.002334392901077282,0.002276251570856944,0.0022195583320346853,0.0021642771178626507,0.002110372759885935
46,0.0036814448724113284,0.0035916565318650944,0.0035040580777296174,0.003418596099924449,0.003335218491010535,0.0032538744144195403,0.0031745142734580334,0.0030970896810676427,0.0030215534303227615,0.0029478594656477527,0.002875962854736221,0.002805819761155073,0.002737387417616835,0.002670624099903763,0.0026054891014279944,0.002541942708412122,0.002479946175675118,0.002419461703008819,0.0023604524121305782,0.002302882324198027
47,0.003976688413212811,0.0038823561063446527,0.003790261486515159,0.003700351472829262,0.0036125742435408953,0.0035268792061843236,0.0034432169684139985,0.003361539309536102,0.0032817991527154273,0.00320395053784155,0.003127948595038621,0.003053749518803573,0.0029813105427577867,0.002910589914997692,0.002841546874030068,0.0027741416252782024,0.0027083353181453656,0.0026440900236223397,0.0025813687124261538,0.002520135233657392
48,0.0042937090573232795,0.0041954640808175726,0.004099467061795655,0.004005666564417965,0.003914012329755811,0.0038244552488623028,0.003736947336459448,0.003651441705227326,0.0035678925406815473,0.003486255076625552,0.003406485571164582,0.0033285412832684863,0.003252380449870791,0.0031779622634917726,0.003105246850373537,0.0030341952491154066,0.0029647693897981264,0.0028969320735857595,0.0028306469527943014,0.002765878511416352
49,0.004633863215737241,0.004531913670454511,0.00443220711537228,0.004334694202501542,0.004239326669557561,0.004146057316073289,0.004054839980038358,0.003965629515051989,0.0038783817679785963,0.003793053557094982,0.0037096026507182885,0.003627987746304203,0.0035481684500049734,0.0034701052566772,0.0033937595303294775,0.003319093485000175,0.0032460701660559583,0.003174653431901756,0.003104807936093104,0.003036499109842056
50,0.005000939619945891,0.004895469647818317,0.004792224040683317,0.0046911558866140155,0.004592219263057532,0.004495369215969055,0.004400561739385976,0.004307753755432805,0.00421690309474779,0.004127968477322326,0.004040909493744475,0.003955686586838054,0.003872261033688954,0.0037905949280505327,0.003710651163120065,0.003632393414678451,0.003555786124585501,0.0034807944846233074,0.003407384420680362,0.0033355225772692273
51,0.005394872487818994,0.005285152384239917,0.005177663751591174,0.0050723612065532876,0.004969200288805908,0.004868137442255964,0.004769129996647658,0.004672136149546407,0.004577114948689257,0.004484026274694192,0.004392830824121156,0.004303490092877517,0.004215966359961094,0.004130222671533744,0.004046222825318932,0.003963931355316553,0.0038833135168286786,0.0038043352717898,0.0037269632743954662,0.0036511648570231614
52,0.005811928010926041,0.0056961868158095525,0.0055827505398561685,0.005471573281929806,0.005362610054989023,0.0052558167678833844,0.005151150207512276,0.005048568021339081,0.004948028700253514,0.004849491561775301,0.004752916733592292,0.004658265137426444,0.0045654984732211,0.004474579203643135,0.004385470538893768,0.00429813642182186,0.004212541513333631,0.0041286511780929906,0.004046431470506585,0.003965849120987978
53,0.006251279527435386,0.00612708785965015,0.006005363458010923,0.005886057306328906,0.005769121362200304,0.005654508537660516,0.0055421726802227,0.0054320685542929795,0.005324151822954915,0.00521837903011584,0.00511470758300788,0.0050130957350366274,0.0049135025689705635,0.0048158879804644185,0.0047202126619098955,0.004626438086607217,0.004534526493251128,0.004444440870725105,0.004356144943197659,0.0042696031555147325
54,0.006716922824421538,0.006582298645578832,0.006450372676914027,0.00632109083944796,0.006194400138081427,0.006070248639871504,0.005948585452743227,0.005829360704627978,0.005712525523019938,0.005598032014942326,0.005485833247315173,0.0053758832277165155,0.005268136885529244,0.00516255005346579,0.005059079449463122,0.004957682658940575,0.00485831811741332,0.004760945093454277,0.004665523671997541,0.004572014737976408
55,0.0072235392228983146,0.007077664006400521,0.006934734655929283,0.006794691681415946,0.006657476794159527,0.0065230328825658076,0.006391303988376357,0.006262235283377539,0.006135773046579952,0.006011864641858637,0.005890458496044878,0.005771504077460431,0.00565495187488519,0.00554075337694964,0.005428861051943462,0.005319228328031852,0.005211809573871402,0.005106560079617432,0.005003436038314823,0.0049023945276646975
56,0.007770653941534966,0.007613329015975919,0.007459189296242325,0.007308170294548073,0.007160208828728955,0.0070152429958090425,0.006873212146102174,0.00673405685783779,0.006597718912300552,0.006464141269473219,0.006333268044172679,0.0062050444826691606,0.006079416939778784,0.005956332856419877,0.005835740737623751,0.005717590130990617,0.0056018316055816775,0.005488416731238635,0.005377298058321829,0.005268429097858615
57,0.008345599126081972,0.008176199011749647,0.008010237404144313,0.007847644507985375,0.007688351944706425,0.0075322927236985355,0.007379401214137363,0.007229613117382002,0.007082865439934194,0.006939096466946311,0.006798245736267183,0.0066602540130146475,0.006525063264664297,0.006392616636643869,0.006262858428422976,0.0061357340700882515,0.006011190099393883,0.005889174139278056,0.00576963487583574,0.005652522036738562
58,0.008946887607466881,0.008764926318746372,0.008586665748314227,0.008412030631173432,0.008240947233062198,0.008073343319321935,0.007909148124398406,0.00774829232196318,0.0075907079956427075,0.007436328610342787,0.0072850889841561475,0.0071369252608414315,0.006991774882861849,0.006849576564972234,0.00671027026834323,0.006573797175211763,0.006440099664047045,0.006309121285221707,0.0061808067371776675,0.006055101843076775
59,0.009587269661026906,0.009392326210394472,0.009201346656709576,0.009014250399782976,0.008830958478315297,0.008651393536572533,0.008475479791739174,0.008303143001935128,0.008134310434883047,0.00796891083721265,0.007806874404389297,0.007648132751253967,0.007492618883162287,0.007340267167710395,0.00719101330703573,0.007044794310681022,0.006901548469010106,0.006761215327164209,0.0066237356595478655,0.0064890514448336005
60,0.010279171082484748,0.0100703598912298,0.009865790492746216,0.009665376719210297,0.009469034153212428,0.009276680092199162,0.009088233513637595,0.008903615040887448,0.008722746909766337,0.00854555293579432,0.00837195848210379,0.008201890428001271,0.008035277138167835,0.00787204843248519,0.007712135556474711,0.007555471152336994,0.0074019892305796885,0.007251625142221697,0.007104315551562018,0.006959998409501753
61,0.011046160468928576,0.010822981313173597,0.010604311320190934,0.010390059385823306,0.010180136246602692,0.009974454442560622,0.009772928280789853,0.00957547379974227,0.009382008734248097,0.009192452481241897,0.009006726066181017,0.008824752110142551,0.008646454797585077,0.008471759844761728,0.008300594468771474,0.008132887357235682,0.00796856863858735,0.007807569852960618,0.00764982392366843,0.007495265129256479
62,0.011910367107780866,0.01167331647732087,0.011440983837573741,0.011213275286927329,0.010990098792682151,0.010771364153854678,0.010556982964720936,0.010346868579085613,0.0101409360752624,0.009939102221751274,0.00974128544359896,0.009547405789428825,0.009357384899127049,0.009171145972171908,0.008988613736593388,0.008809714418550633,0.008634375712514809,0.00846252675204549,0.00829409808114865,0.008129021626204706
63,0.012891357932454354,0.012641403325865228,0.012396295168011964,0.012155939489570798,0.011920244143218852,0.011689118768306762,0.011462474756216309,0.011240225216389729,0.011022284943017704,0.010808570382373232,0.010598999600778891,0.010393492253195186,0.010191969552417938,0.009994354238872924,0.00980057055099621,0.009610544196188706,0.009424202322333972,0.009241473489868242,0.009062287644391997,0.008886576089812569
64,0.013990734510571394,0.013728438967943934,0.01347106089063114,0.013218508086959124,0.012970690093645446,0.012727518143395466,0.012488905133106399,0.012254765592667274,0.012025015654344018,0.011799573022738322,0.01157835694530988,0.011361288183451113,0.01114828898410433,0.010939283051910859,0.010734195521882458,0.01053295293258495,0.01033548319982473,0.01014171559082846,0.009951580698906982,0.009765010418594077
65,0.015183515673127678,0.014909423131817843,0.01464027850394379,0.014375992469864617,0.014116477322335891,0.013861646937402737,0.013611416745818264,0.013365703704978082,0.013124426271361334,0.012887504373469291,0.012654859385252386,0.012426414100017066,0.012202092704803566,0.011981820755226223,0.011765525150768065,0.011553134110521281,0.011344577149365667,0.011139785054577073,0.010938689862858175,0.010741224837783817
66,0.016481013104580597,0.016194240950915668,0.015912458676671105,0.015635579457180335,0.015363517978539269,0.015096190411318836,0.014833514384734839,0.01457540896126739,0.014321794611721846,0.014072593190723704,0.013827727912639988,0.013587123327919504,0.013350705299844775,0.013118400981688606,0.012890138794268015,0.01266584840388874,0.012445460700673617,0.012228907777267914,0.012016122907915297,0.011807040527897782
67,0.017931494500923788,0.01762931274048514,0.01733222335069841,0.01704014051487231,0.016752979862499427,0.016470658444885142,0.01619309471118728,0.015920208484859394,0.015651920940491157,0.01538815458103905,0.015128833215440611,0.014873881936606098,0.014623227099780929,0.014376796301272846,0.014134518357537445,0.013896323284616275,0.01366214227792139,0.013431907692360611,0.013205553022797634,0.012983012884841518
68,0.019558739776088005,0.019237043304792457,0.01892063800362487,0.018609436844955744,0.018303354232560704,0.018002305978077258,0.017706209277848623,0.01741498269014852,0.01712854611278053,0.01684682076104588,0.01656972914607369,0.016297195053507473,0.016029143522542363,0.015765500825307033,0.015506194446584777,0.01525115306386811,0.015000306527741425,0.014753585842586361,0.014510923147604422,0.014272251698151817
69,0.02136208996565878,0.021017433713428867,0.020678338149895243,0.020344713558830278,0.02001647167148921,0.01969352564325639,0.019375790030668395,0.01906318076880782,0.018755615149061773,0.01845301179723927,0.018155290652041627,0.01786237294388027,0.017574181174036235,0.01729063909415594,0.017011671686077805,0.016737205141984283,0.01646716684487417,0.016201485349349957,0.015940090362715157,0.01568291272637661
70,0.023303650977324154,0.02293382974580692,0.022569877454886755,0.022211700966417995,0.021859208620326545,0.021512310211153327,0.021170916964970102,0.02083494151666146,0.020504297887567503,0.0201789014634812,0.019858668972994997,0.019543518466191043,0.019233369293669554,0.01892814208591004,0.01862775873296007,0.018332142364446285,0.01804121732990273,0.017754909179411336,0.017473144644549566,0.017195851619640542
